,Image,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
33,ZSeries-09282017-0905-049,-6476.400597,515,-7361.216423,115,2575.102,193.5204949,no cnx,,5,"[array([551, 560, 569, 578, 587, 596, 605, 614, 623, 632])]",-21.96
34,ZSeries-09282017-0905-049,-6415.294379,680,-7350.846883,86,2565.242,219.9055753,no cnx,,5,"[array([638, 648, 658, 668, 678, 688, 698, 708, 718, 728])]",-31.82
35,ZSeries-09282017-0905-049,-6562.066729,283,-7233.06552,231,2598.562,45.42689809,no cnx,,5,"[array([339, 350, 361, 372, 383, 394, 405, 416, 427, 438])]",1.5
36,ZSeries-09282017-0905-049,-6478.343476,510,-7240.456304,211,2588.482,97.00308256,no cnx,,5,"[array([111, 116, 121, 126, 131, 136, 141, 146, 151, 156])]",-8.58
37,ZSeries-09282017-0905-049,-6385.296781,761,-7397.880154,214,2565.242,274.6884735,no cnx,,5,"[array([643, 653, 663, 673, 683, 693, 703, 713, 723, 733])]",-31.82
38,ZSeries-09282017-0905-049,-6521.699592,392,-7194.920427,334,2587.442,39.49069439,no cnx,,5,"[array([453, 463, 473, 483, 493, 503, 513, 523, 533, 543])]",-9.62
39,ZSeries-09282017-0905-049,-6561.696389,284,-7332.687172,37,2587.442,145.2790742,no cnx,,5,"[array([449, 459, 469, 479, 489, 499, 509, 519, 529, 539])]",-9.62
40,ZSeries-09282017-0905-049,-6526.487769,379,-7173.424635,393,2595.862,35.84257323,no cnx,,5,"[array([213, 220, 227, 234, 241, 248, 255, 262, 269, 276])]",-1.2
41,ZSeries-09282017-0905-049,-6525.402999,382,-7273.802999,121,2598.562,92.5123846,no cnx,,5,"[array([345, 356, 367, 378, 389, 400, 411, 422, 433, 444])]",1.5
42,ZSeries-09282017-0905-049,-6459.4561,561,-7277.120035,112,2588.482,134.2930279,no cnx,,5,"[array([110, 115, 120, 125, 130, 135, 140, 145, 150, 155])]",-8.58
43,ZSeries-09282017-0905-049,-6496.490171,461,-7258.97334,161,2595.862,94.98765392,no cnx,,5,"[array([207, 214, 221, 228, 235, 242, 249, 256, 263, 270])]",-1.2
44,ZSeries-09282017-0905-049,-6536.257105,353,-7227.093578,247,2597.742,45.61456785,no cnx,,5,"[array([ 31,  39,  47,  55,  63,  71,  79,  87,  95, 103])]",0.68
45,ZSeries-09282017-0905-049,-6406.406202,704,-7436.025247,317,2565.242,293.3229992,no cnx,,5,"[array([639, 649, 659, 669, 679, 689, 699, 709, 719, 729])]",-31.82
46,ZSeries-09282017-0905-049,-6526.85811,378,-7203.792573,310,2595.862,36.2336085,no cnx,,5,"[array([211, 218, 225, 232, 239, 246, 253, 260, 267, 274])]",-1.2
47,ZSeries-09282017-0905-049,-6570.928654,259,-7303.784566,40,2595.862,116.6233048,no cnx,,5,"[array([209, 216, 223, 230, 237, 244, 251, 258, 265, 272])]",-1.2
48,ZSeries-09282017-0905-049,-6482.443476,499,-7207.512011,300,2598.562,79.39367747,no cnx,,5,"[array([337, 348, 359, 370, 381, 392, 403, 414, 425, 436])]",1.5
49,ZSeries-09282017-0905-049,-6443.440273,604,-7331.218826,33,2575.102,185.7291994,no cnx,,5,"[array([552, 561, 570, 579, 588, 597, 606, 615, 624, 633])]",-21.96
50,ZSeries-09282017-0905-049,-6512.441074,417,-7333.057513,38,2598.562,152.6940296,no cnx,,5,"[array([338, 349, 360, 371, 382, 393, 404, 415, 426, 437])]",1.5
51,ZSeries-09282017-0905-049,-6496.146083,461,-7292.690375,70,2598.562,122.5021819,no cnx,,5,"[array([341, 352, 363, 374, 385, 396, 407, 418, 429, 440])]",1.5
52,ZSeries-09282017-0905-049,-6399.369728,723,-7442.69138,335,2565.242,302.6457296,no cnx,,5,"[array([642, 652, 662, 672, 682, 692, 702, 712, 722, 732])]",-31.82
53,ZSeries-09282017-0905-049,-6587.25891,215,-7168.572931,406,2573.962,41.00803888,no cnx,,5,"[array([317, 319, 321, 323, 325, 327, 329, 331, 333, 335])]",-23.1
54,ZSeries-09282017-0905-049,-6491.331653,475,-7248.990171,188,2587.442,92.01161679,no cnx,,5,"[array([455, 465, 475, 485, 495, 505, 515, 525, 535, 545])]",-9.62
55,ZSeries-09282017-0905-049,-6476.518025,515,-7258.98937,161,2587.442,109.6573442,no cnx,,5,"[array([451, 461, 471, 481, 491, 501, 511, 521, 531, 541])]",-9.62
56,ZSeries-09282017-0905-049,-6540.190375,342,-7255.640273,170,2588.482,71.05803728,no cnx,,5,"[array([108, 113, 118, 123, 128, 133, 138, 143, 148, 153])]",-8.58
57,ZSeries-09282017-0905-049,-6453.439472,577,-7314.923834,10,2575.102,166.9359685,no cnx,,5,"[array([549, 558, 567, 576, 585, 594, 603, 612, 621, 630])]",-21.96
58,ZSeries-09282017-0905-049,-6392.333255,742,-7377.511415,159,2575.102,253.7291979,no cnx,,5,"[array([547, 556, 565, 574, 583, 592, 601, 610, 619, 628])]",-21.96
59,ZSeries-09282017-0905-049,-6514.036662,413,-7176.356901,385,2597.742,46.70133412,no cnx,,5,"[array([ 33,  41,  49,  57,  65,  73,  81,  89,  97, 105])]",0.68
60,ZSeries-09282017-0905-049,-6496.146083,461,-7262.322437,152,2598.562,97.75035126,no cnx,,5,"[array([344, 355, 366, 377, 388, 399, 410, 421, 432, 443])]",1.5
61,ZSeries-09282017-0905-049,-6416.03506,678,-7323.812011,13,2565.242,200.1442844,no cnx,,5,"[array([641, 651, 661, 671, 681, 691, 701, 711, 721, 731])]",-31.82
62,ZSeries-09282017-0905-049,-6383.074737,767,-7314.183153,12,2565.242,219.2307866,no cnx,,5,"[array([644, 654, 664, 674, 684, 694, 704, 714, 724, 734])]",-31.82
63,ZSeries-09282017-0905-049,-6378.260308,780,-7454.912624,368,2575.102,323.4867156,no cnx,,5,"[array([555, 564, 573, 582, 591, 600, 609, 618, 627, 636])]",-21.96
