,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
87,ZSeries-11272017-1013-035,['TSeries_927_6'],-6790.79040001,184,-7412.52285851,374,-127.614,73.4672648171,excitatory,,5.0,"[[932, 942, 952, 962, 972, 982, 992, 1002, 1012, 1022]]",-46.9
88,ZSeries-11272017-1013-035,['TSeries_327_2'],-6799.75304349,160,-7546.17150989,13,-150.934,129.749672484,no cnx,,5.0,"[array([328, 338, 348, 358, 368, 378, 388, 398, 408, 418])]",-23.58
89,ZSeries-11272017-1013-035,['TSeries_727_7'],-6879.69911147,56,-7633.35705297,222,-254.534,256.867372699,no cnx,,5.0,"[array([733, 743, 753, 763, 773, 783, 793, 803, 813, 823])]",80.02
90,ZSeries-11272017-1013-035,['TSeries_727_8'],-6971.63303716,304,-7681.20570435,352,-254.534,348.897987995,no cnx,,5.0,"[array([734, 744, 754, 764, 774, 784, 794, 804, 814, 824])]",80.02
91,ZSeries-11272017-1013-035,['TSeries_427_3'],-6874.48295969,42,-7615.52517312,174,-137.414,229.618405743,no cnx,,5.0,"[array([429, 439, 449, 459, 469, 479, 489, 499, 509, 519])]",-37.1
92,ZSeries-11272017-1013-035,['TSeries_927_2'],-6749.66206483,295,-7461.98438578,240,-127.614,55.6244361384,no cnx,,5.0,"[array([ 928,  938,  948,  958,  968,  978,  988,  998, 1008, 1018])]",-46.9
93,ZSeries-11272017-1013-035,['TSeries_1027_1'],-6788.89340712,189,-7451.17952886,270,-89.924,99.8813070049,excitatory,,5.0,"[[1027, 1037, 1047, 1057, 1067, 1077, 1087, 1097, 1107, 1117]]",-84.59
94,ZSeries-11272017-1013-035,['TSeries_827_7'],-6800.63288222,157,-7446.73473203,282,-175.934,63.3340428691,excitatory,,5.0,"[[833, 843, 853, 863, 873, 883, 893, 903, 913, 923]]",1.42
95,ZSeries-11272017-1013-035,['TSeries_627_4'],-7000.93361581,384,-7677.97995258,343,-174.394,358.134177231,no cnx,,5.0,"[array([630, 640, 650, 660, 670, 680, 690, 700, 710, 720])]",-0.12
96,ZSeries-11272017-1013-035,['TSeries_727_2'],-6952.27852649,252,-7586.85246484,96,-254.534,274.546368488,no cnx,,5.0,"[array([728, 738, 748, 758, 768, 778, 788, 798, 808, 818])]",80.02
97,ZSeries-11272017-1013-035,['TSeries_1027_8'],-6727.87293598,354,-7407.63187985,387,-89.924,89.3099900505,excitatory,,5.0,"[[1034, 1044, 1054, 1064, 1074, 1084, 1094, 1104, 1114, 1124]]",-84.59
98,ZSeries-11272017-1013-035,['TSeries_727_4'],-6840.72127748,49,-7618.03473203,181,-254.534,225.011081234,no cnx,,5.0,"[array([730, 740, 750, 760, 770, 780, 790, 800, 810, 820])]",80.02
99,ZSeries-11272017-1013-035,['TSeries_1027_10'],-6810.93604427,129,-7395.53531068,420,-89.924,117.850749249,no cnx,,5.0,"[array([1036, 1046, 1056, 1066, 1076, 1086, 1096, 1106, 1116, 1126])]",-84.59
100,ZSeries-11272017-1013-035,['TSeries_427_6'],-6928.24548933,187,-7594.55778656,117,-137.414,251.129109884,no cnx,,5.0,"[array([432, 442, 452, 462, 472, 482, 492, 502, 512, 522])]",-37.1
101,ZSeries-11272017-1013-035,['TSeries_827_6'],-6840.41715415,50,-7546.19541186,12,-175.934,151.38087433,no cnx,,5.0,"[array([832, 842, 852, 862, 872, 882, 892, 902, 912, 922])]",1.42
102,ZSeries-11272017-1013-035,['TSeries_827_2'],-6811.38538815,128,-7506.94876522,119,-175.934,102.934247532,excitatory,,5.0,"[[828, 838, 848, 858, 868, 878, 888, 898, 908, 918]]",1.42
103,ZSeries-11272017-1013-035,['TSeries_427_8'],-6808.08623558,137,-7570.09583558,51,-137.414,157.079910011,no cnx,,5.0,"[array([434, 444, 454, 464, 474, 484, 494, 504, 514, 524])]",-37.1
104,ZSeries-11272017-1013-035,['TSeries_127_1'],-6828.15678419,83,-7542.68654546,22,-148.574,143.060530083,no cnx,,5.0,"[array([127, 137, 147, 157, 167, 177, 187, 197, 207, 217])]",-25.94
105,ZSeries-11272017-1013-035,['TSeries_927_8'],-6776.274517,223,-7450.69425455,271,-127.614,62.3959761992,excitatory,,5.0,"[[934, 944, 954, 964, 974, 984, 994, 1004, 1014, 1024]]",-46.9
106,ZSeries-11272017-1013-035,['TSeries_227_2'],-6753.47636681,285,-7551.55736285,1,-135.194,124.653343015,no cnx,,5.0,"[array([228, 238, 248, 258, 268, 278, 288, 298, 308, 318])]",-39.32
107,ZSeries-11272017-1013-035,['TSeries_627_7'],-6960.07409329,273,-7683.62501819,358,-174.394,333.576329746,no cnx,,5.0,"[array([633, 643, 653, 663, 673, 683, 693, 703, 713, 723])]",-0.12
108,ZSeries-11272017-1013-035,['TSeries_327_4'],-6859.96707669,2,-7493.21541819,156,-150.934,137.024856916,excitatory,,5.0,"[[330, 340, 350, 360, 370, 380, 390, 400, 410, 420]]",-23.58
109,ZSeries-11272017-1013-035,['TSeries_427_4'],-6834.9675004,64,-7586.22459447,95,-137.414,183.787206781,no cnx,,5.0,"[array([430, 440, 450, 460, 470, 480, 490, 500, 510, 520])]",-37.1
