,Image,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
10,ZSeries-10032017-1027-053,-8394.593374,431,-7130.394787,78,130.018,157.9067318,no cnx,,5,"[array([ 60,  67,  74,  81,  88,  95, 102, 109, 116, 123, 130, 137, 144,
       151, 158, 165, 172, 179, 186, 193])]",111.73
11,ZSeries-10032017-1027-053,-8471.525043,222,-7102.410017,2,64.518,92.69544894,no cnx,,5,"[array([301, 309, 317, 325, 333, 341, 349, 357, 365, 373, 381, 389, 397,
       405, 413, 421, 429, 437, 445, 453])]",46.23
12,ZSeries-10032017-1027-053,-8399.50179,417,-7104.57334,8,88.608,111.2552823,no cnx,,5,"[array([197, 202, 207, 212, 217, 222, 227, 232, 237, 242, 247, 252, 257,
       262, 267, 272, 277, 282, 287, 292])]",70.32
13,ZSeries-10032017-1027-053,-8483.104805,191,-7151.874549,136,130.018,171.9350142,no cnx,,5,"[array([ 54,  61,  68,  75,  82,  89,  96, 103, 110, 117, 124, 131, 138,
       145, 152, 159, 166, 173, 180, 187])]",111.73
14,ZSeries-10032017-1027-053,-8474.647087,214,-6959.289166,384,104.978,116.1931772,tbd,,5,"[[517, 523, 529, 535, 541, 547, 553, 559, 565, 571, 577, 583, 589, 595, 601, 607, 613, 619, 625, 631]]",86.69
15,ZSeries-10032017-1027-053,-8471.154702,223,-7023.527445,210,64.518,55.94189659,no cnx,,5,"[array([295, 303, 311, 319, 327, 335, 343, 351, 359, 367, 375, 383, 391,
       399, 407, 415, 423, 431, 439, 447])]",46.23
16,ZSeries-10032017-1027-053,-8486.164924,183,-7078.326849,62,86.408,96.18225815,no cnx,,5,"[array([455, 458, 461, 464, 467, 470, 473, 476, 479, 482, 485, 488, 491,
       494, 497, 500, 503, 506, 509, 512])]",68.12
17,ZSeries-10032017-1027-053,-8409.407003,390,-7021.884958,215,130.018,116.0432162,no cnx,,5,"[array([ 59,  66,  73,  80,  87,  94, 101, 108, 115, 122, 129, 136, 143,
       150, 157, 164, 171, 178, 185, 192])]",111.73
18,ZSeries-10032017-1027-053,-8510.880358,116,-7042.253698,160,130.018,133.0052425,tbd,,5,"[[58, 65, 72, 79, 86, 93, 100, 107, 114, 121, 128, 135, 142, 149, 156, 163, 170, 177, 184, 191]]",111.73
19,ZSeries-10032017-1027-053,-8434.687565,322,-6996.11121,285,86.408,75.61317685,tbd,,5,"[[456, 459, 462, 465, 468, 471, 474, 477, 480, 483, 486, 489, 492, 495, 498, 501, 504, 507, 510, 513]]",68.12
20,ZSeries-10032017-1027-053,-8440.575742,306,-6976.324839,338,104.978,101.175525,no cnx,,5,"[array([518, 524, 530, 536, 542, 548, 554, 560, 566, 572, 578, 584, 590,
       596, 602, 608, 614, 620, 626, 632])]",86.69
21,ZSeries-10032017-1027-053,-8486.808212,181,-7038.17995,171,130.018,121.5076095,no cnx,,5,"[array([ 56,  63,  70,  77,  84,  91,  98, 105, 112, 119, 126, 133, 140,
       147, 154, 161, 168, 175, 182, 189])]",111.73
22,ZSeries-10032017-1027-053,-8468.191977,231,-6965.754294,367,64.518,82.85481921,no cnx,,5,"[array([294, 302, 310, 318, 326, 334, 342, 350, 358, 366, 374, 382, 390,
       398, 406, 414, 422, 430, 438, 446])]",46.23
23,ZSeries-10032017-1027-053,-8515.792181,103,-6963.150887,374,86.408,121.023262,no cnx,,5,"[array([454, 457, 460, 463, 466, 469, 472, 475, 478, 481, 484, 487, 490,
       493, 496, 499, 502, 505, 508, 511])]",68.12
24,ZSeries-10032017-1027-053,-8514.213424,107,-7087.435265,38,130.018,146.4886459,no cnx,,5,"[array([ 55,  62,  69,  76,  83,  90,  97, 104, 111, 118, 125, 132, 139,
       146, 153, 160, 167, 174, 181, 188])]",111.73
25,ZSeries-10032017-1027-053,-8480.783561,197,-7010.935861,245,64.518,64.06834073,no cnx,,5,"[array([299, 307, 315, 323, 331, 339, 347, 355, 363, 371, 379, 387, 395,
       403, 411, 419, 427, 435, 443, 451])]",46.23
26,ZSeries-10032017-1027-053,-8438.017224,313,-7066.057905,95,88.608,79.75262358,tbd,,5,"[[198, 203, 208, 213, 218, 223, 228, 233, 238, 243, 248, 253, 258, 263, 268, 273, 278, 283, 288, 293]]",70.32
27,ZSeries-10032017-1027-053,-8445.601193,293,-6979.827241,329,64.518,67.34968774,no cnx,,5,"[array([297, 305, 313, 321, 329, 337, 345, 353, 361, 369, 377, 385, 393,
       401, 409, 417, 425, 433, 441, 449])]",46.23
28,ZSeries-10032017-1027-053,-8489.831057,173,-7042.986167,158,104.978,101.0136611,no cnx,,5,"[array([515, 521, 527, 533, 539, 545, 551, 557, 563, 569, 575, 581, 587,
       593, 599, 605, 611, 617, 623, 629])]",86.69
