,Image,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_1,electrode_1_cnx,notes,rad_um,sweeps,z_electrode_1
11,ZSeries-09132017-0934-028,-5733.02246394,139,-6160.07794783,198,1.74,106.414595072,no cnx,,5.0,"[array([133, 145, 157, 169, 181, 193, 205, 217, 229, 241])]",31.29
12,ZSeries-09132017-0934-028,-5723.96757986,163,-6167.8783239,177,-0.56,95.0037316266,no cnx,,5.0,"[array([246, 256, 266, 276, 286, 296, 306, 316, 326, 336])]",28.99
13,ZSeries-09132017-0934-028,-5706.1660399,211,-6232.21555196,3,1.74,81.744212623,no cnx,,5.0,"[array([128, 140, 152, 164, 176, 188, 200, 212, 224, 236])]",31.29
14,ZSeries-09132017-0934-028,-5668.06874376,315,-6102.29868378,354,-0.56,104.409306299,no cnx,,5.0,"[array([253, 263, 273, 283, 293, 303, 313, 323, 333, 343])]",28.99
15,ZSeries-09132017-0934-028,-5747.69981197,99,-6103.55454373,351,1.74,147.694649698,no cnx,,5.0,"[array([135, 147, 159, 171, 183, 195, 207, 219, 231, 243])]",31.29
16,ZSeries-09132017-0934-028,-5765.81363593,50,-6144.14473985,241,-0.56,141.11554979,no cnx,,5.0,"[array([252, 262, 272, 282, 292, 302, 312, 322, 332, 342])]",28.99
17,ZSeries-09132017-0934-028,-5772.68388395,31,-6098.23899177,365,0.11,169.758747219,no cnx,,5.0,"[array([354, 364, 374, 384, 394, 404, 414, 424, 434, 444])]",29.66
18,ZSeries-09132017-0934-028,-5706.7906079,210,-6154.14455182,214,-3.44,85.1814960623,no cnx,,5.0,"[array([ 35,  45,  55,  65,  75,  85,  95, 105, 115, 125])]",26.11
19,ZSeries-09132017-0934-028,-5682.12017185,276,-6157.89195983,204,1.74,66.9893973714,no cnx,,5.0,"[array([134, 146, 158, 170, 182, 194, 206, 218, 230, 242])]",31.29
20,ZSeries-09132017-0934-028,-5648.39349979,368,-6087.31577571,395,-3.44,114.342169026,no cnx,,5.0,"[array([ 33,  43,  53,  63,  73,  83,  93, 103, 113, 123])]",26.11
21,ZSeries-09132017-0934-028,-5683.05702385,274,-6079.50867569,416,1.74,130.519383899,no cnx,,5.0,"[array([126, 138, 150, 162, 174, 186, 198, 210, 222, 234])]",31.29
22,ZSeries-09132017-0934-028,-5701.48177989,224,-6163.82535584,188,1.74,78.0973751605,no cnx,,5.0,"[array([131, 143, 155, 167, 179, 191, 203, 215, 227, 239])]",31.29
23,ZSeries-09132017-0934-028,-5757.06968392,74,-6121.03572381,304,-0.56,144.224927924,no cnx,,5.0,"[array([254, 264, 274, 284, 294, 304, 314, 324, 334, 344])]",28.99
24,ZSeries-09132017-0934-028,-5704.29233589,217,-6174.75529586,158,-3.44,74.3649695245,no cnx,,5.0,"[array([ 31,  41,  51,  61,  71,  81,  91, 101, 111, 121])]",26.11
25,ZSeries-09132017-0934-028,-5669.63016376,310,-6105.73380779,345,0.11,101.918906655,no cnx,,5.0,"[array([346, 356, 366, 376, 386, 396, 406, 416, 426, 436])]",29.66
26,ZSeries-09132017-0934-028,-5726.46449993,157,-6142.5900438,245,-3.44,107.111271805,no cnx,,5.0,"[array([ 28,  38,  48,  58,  68,  78,  88,  98, 108, 118])]",26.11
27,ZSeries-09132017-0934-028,-5738.33264389,124,-6112.6040558,327,-0.56,134.499043793,no cnx,,5.0,"[array([250, 260, 270, 280, 290, 300, 310, 320, 330, 340])]",28.99
28,ZSeries-09132017-0934-028,-5674.93763984,296,-6172.25702385,165,-3.44,51.6371442261,no cnx,,5.0,"[array([ 34,  44,  54,  64,  74,  84,  94, 104, 114, 124])]",26.11
29,ZSeries-09132017-0934-028,-5728.02591993,152,-6203.17313991,82,1.74,94.7458105244,no cnx,,5.0,"[array([132, 144, 156, 168, 180, 192, 204, 216, 228, 240])]",31.29
30,ZSeries-09132017-0934-028,-5673.06393584,301,-6113.85991575,323,1.74,96.3003837287,no cnx,,5.0,"[array([136, 148, 160, 172, 184, 196, 208, 220, 232, 244])]",31.29
31,ZSeries-09132017-0934-028,-5729.90097587,147,-6173.49943591,162,-0.56,98.8073492075,no cnx,,5.0,"[array([249, 259, 269, 279, 289, 299, 309, 319, 329, 339])]",28.99
32,ZSeries-09132017-0934-028,-5691.17640787,252,-6194.42918789,105,-3.44,58.7055466981,no cnx,,5.0,"[array([ 27,  37,  47,  57,  67,  77,  87,  97, 107, 117])]",26.11
33,ZSeries-09132017-0934-028,-5741.45548389,116,-6195.67159994,102,-0.56,106.764745797,no cnx,,5.0,"[array([251, 261, 271, 281, 291, 301, 311, 321, 331, 341])]",28.99
34,ZSeries-09132017-0934-028,-5720.53245585,173,-6082.31250775,409,-0.56,144.794154259,no cnx,,5.0,"[array([255, 265, 275, 285, 295, 305, 315, 325, 335, 345])]",28.99
35,ZSeries-09132017-0934-028,-5718.97103585,177,-6202.54184796,83,0.11,85.6532924223,no cnx,,5.0,"[array([347, 357, 367, 377, 387, 397, 407, 417, 427, 437])]",29.66
36,ZSeries-09132017-0934-028,-5733.33609988,138,-6177.55912791,151,0.11,101.272507792,no cnx,,5.0,"[array([349, 359, 369, 379, 389, 399, 409, 419, 429, 439])]",29.66
37,ZSeries-09132017-0934-028,-5765.50135193,51,-6186.61536393,126,0.11,130.707341614,no cnx,,5.0,"[array([351, 361, 371, 381, 391, 401, 411, 421, 431, 441])]",29.66
38,ZSeries-09132017-0934-028,-5723.02937593,166,-6127.91269578,285,1.74,114.138336603,no cnx,,5.0,"[array([129, 141, 153, 165, 177, 189, 201, 213, 225, 237])]",31.29
39,ZSeries-09132017-0934-028,-5624.03534775,434,-6219.09962394,38,-3.44,36.5219193422,no cnx,,5.0,"[array([ 29,  39,  49,  59,  69,  79,  89,  99, 109, 119])]",26.11
40,ZSeries-09132017-0934-028,-5749.2625839,95,-6113.2286238,325,0.11,142.546222977,no cnx,,5.0,"[array([350, 360, 370, 380, 390, 400, 410, 420, 430, 440])]",29.66
41,ZSeries-09132017-0934-028,-5712.72535584,194,-6131.96566383,274,0.11,103.652086913,no cnx,,5.0,"[array([348, 358, 368, 378, 388, 398, 408, 418, 428, 438])]",29.66
