,Image,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
10,ZSeries-09252017-1022-044,-6446.629047,180,-7357.174344,273,-186.698,109.8693104,no cnx,,5,"[array([328, 334, 340, 346, 352, 358, 364, 370, 376, 382])]",-65.68
11,ZSeries-09252017-1022-044,-6362.578945,407,-7334.405197,335,-129.788,52.93745904,no cnx,,5,"[array([ 29,  34,  39,  44,  49,  54,  59,  64,  69,  74,  79,  84,  89,
        94,  99, 104, 109, 114, 119, 124])]",-8.77
12,ZSeries-09252017-1022-044,-6415.034856,265,-7331.620835,343,-186.698,99.90376772,no cnx,,5,"[array([391, 397, 403, 409, 415, 421, 427, 433, 439, 445])]",-65.68
13,ZSeries-09252017-1022-044,-6406.154498,289,-7335.889166,331,-166.778,80.46950873,no cnx,,5,"[array([132, 139, 146, 153, 160, 167, 174, 181, 188, 195, 202, 209, 216,
       223, 230, 237, 244, 251, 258, 265])]",-45.76
14,ZSeries-09252017-1022-044,-6398.369524,310,-7363.840477,255,-186.698,77.71639619,no cnx,,5,"[array([390, 396, 402, 408, 414, 420, 426, 432, 438, 444])]",-65.68
15,ZSeries-09252017-1022-044,-6403.669524,296,-7363.840477,255,-186.698,80.22677695,no cnx,,5,"[array([330, 336, 342, 348, 354, 360, 366, 372, 378, 384])]",-65.68
16,ZSeries-09252017-1022-044,-6514.401397,3,-7224.222029,633,-186.698,231.1224038,no cnx,,5,"[array([329, 335, 341, 347, 353, 359, 365, 371, 377, 383])]",-65.68
17,ZSeries-09252017-1022-044,-6523.174344,26,-7285.328246,468,-186.698,200.0736918,no cnx,,5,"[array([387, 393, 399, 405, 411, 417, 423, 429, 435, 441])]",-65.68
18,ZSeries-09252017-1022-044,-6521.33046,21,-7401.439472,154,-166.778,164.8896953,no cnx,,5,"[array([126, 133, 140, 147, 154, 161, 168, 175, 182, 189, 196, 203, 210,
       217, 224, 231, 238, 245, 252, 259])]",-45.76
19,ZSeries-09252017-1022-044,-6528.474344,41,-7285.328246,468,-186.698,204.3255019,no cnx,,5,"[array([327, 333, 339, 345, 351, 357, 363, 369, 375, 381])]",-65.68
20,ZSeries-09252017-1022-044,-6502.987172,27,-7350.702795,291,-180.348,155.67137,no cnx,,5,"[array([266, 269, 272, 275, 278, 281, 284, 287, 290, 293, 296, 299, 302,
       305, 308, 311, 314, 317, 320, 323])]",-59.33
21,ZSeries-09252017-1022-044,-6485.144481,75,-7365.32184,251,-186.698,139.7722932,no cnx,,5,"[array([326, 332, 338, 344, 350, 356, 362, 368, 374, 380])]",-65.68
22,ZSeries-09252017-1022-044,-6412.45029,272,-7373.293578,230,-166.778,68.23514962,no cnx,,5,"[array([130, 137, 144, 151, 158, 165, 172, 179, 186, 193, 200, 207, 214,
       221, 228, 235, 242, 249, 256, 263])]",-45.76
23,ZSeries-09252017-1022-044,-6420.334856,251,-7331.620835,343,-186.698,102.7322385,no cnx,,5,"[array([331, 337, 343, 349, 355, 361, 367, 373, 379, 385])]",-65.68
24,ZSeries-09252017-1022-044,-6476.273544,99,-7371.439268,235,-129.788,114.0128853,no cnx,,5,"[array([ 26,  31,  36,  41,  46,  51,  56,  61,  66,  71,  76,  81,  86,
        91,  96, 101, 106, 111, 116, 121])]",-8.77
25,ZSeries-09252017-1022-044,-6367.393374,394,-7488.096593,80,-129.788,101.9439748,no cnx,,5,"[array([ 27,  32,  37,  42,  47,  52,  57,  62,  67,  72,  77,  82,  87,
        92,  97, 102, 107, 112, 117, 122])]",-8.77
26,ZSeries-09252017-1022-044,-6382.082352,354,-7470.693186,33,-166.778,97.50163358,no cnx,,5,"[array([127, 134, 141, 148, 155, 162, 169, 176, 183, 190, 197, 204, 211,
       218, 225, 232, 239, 246, 253, 260])]",-45.76
