MP_ID,rad_um,sweeps,X_mm,Y_mm,Z_mm,mW,electrode_1,z_electrode_1,electrode_1_cnx,notes,Y_pix,Image,X_pix
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[37, 77, 117, 157, 197, 237, 277, 317, 357, 397]",-8227.52367,281.8539035,13.052,20.09021856,87.75600252,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[38, 78, 118, 158, 198, 238, 278, 318, 358, 398]",-8337.271656,343.2725011,13.052,20.09021856,52.05098085,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[39, 79, 119, 159, 199, 239, 279, 319, 359, 399]",-8350.360866,392.6087516,13.052,20.09021856,78.8990781,0,excitatory,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[40, 80, 120, 160, 200, 240, 280, 320, 360, 400]",-8153.015863,315.0803579,13.052,20.09021856,136.3861732,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[41, 81, 121, 161, 201, 241, 281, 321, 361, 401]",-8204.365838,325.6524116,13.052,20.09021856,84.02475161,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[42, 82, 122, 162, 202, 242, 282, 322, 362, 402]",-8139.926654,394.6224761,13.052,20.09021856,152.8392363,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[43, 83, 123, 163, 203, 243, 283, 323, 363, 403]",-8171.139384,569.8165087,13.052,20.09021856,249.6987945,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[44, 84, 124, 164, 204, 244, 284, 324, 364, 404]",-8167.615366,592.4709094,13.052,20.09021856,271.5505824,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[45, 85, 125, 165, 205, 245, 285, 325, 365, 405]",-8349.354003,533.0660363,13.052,20.09021856,195.9847747,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[46, 86, 126, 166, 206, 246, 286, 326, 366, 406]",-8293.976579,498.8327196,13.052,20.09021856,151.27163,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[47, 87, 127, 167, 207, 247, 287, 327, 367, 407]",-8307.065789,605.5601188,13.052,20.09021856,258.6641677,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[48, 88, 128, 168, 208, 248, 288, 328, 368, 408]",-8343.31283,575.3542511,13.052,20.09021856,234.8002997,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[49, 89, 129, 169, 209, 249, 289, 329, 369, 409]",-8295.990304,563.271904,13.052,20.09021856,215.727728,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[50, 90, 130, 170, 210, 250, 290, 330, 370, 410]",-8487.294132,374.485231,13.052,20.09021856,203.6315127,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[51, 91, 131, 171, 211, 251, 291, 331, 371, 411]",-8451.550522,320.6181003,13.052,20.09021856,168.341829,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[52, 92, 132, 172, 212, 252, 292, 332, 372, 412]",-8397.683392,269.7715564,13.052,20.09021856,136.7202534,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[53, 93, 133, 173, 213, 253, 293, 333, 373, 413]",-8356.90547,306.0185976,13.052,20.09021856,82.80332596,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[54, 94, 134, 174, 214, 254, 294, 334, 374, 414]",-8342.809399,279.840179,13.052,20.09021856,88.9535879,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[55, 95, 135, 175, 215, 255, 295, 335, 375, 415]",-8263.26728,304.0048731,13.052,20.09021856,49.08130775,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[56, 96, 136, 176, 216, 256, 296, 336, 376, 416]",-8149.995277,278.3298856,13.052,20.09021856,152.203641,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[57, 97, 137, 177, 217, 257, 297, 337, 377, 417]",-8328.209896,394.119045,13.052,20.09021856,63.05763767,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[58, 98, 138, 178, 218, 258, 298, 338, 378, 418]",-8335.257932,296.9568373,13.052,20.09021856,71.1994726,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[59, 99, 139, 179, 219, 259, 299, 339, 379, 419]",-8303.541771,299.473993,13.052,20.09021856,51.61580932,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[60, 100, 140, 180, 220, 260, 300, 340, 380, 420]",-8291.459424,276.3161611,13.052,20.09021856,71.74202692,0,tbd,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[61, 101, 141, 181, 221, 261, 301, 341, 381, 421]",-8411.276032,449.9999002,13.052,20.09021856,162.1243652,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[62, 102, 142, 182, 222, 262, 302, 342, 382, 422]",-8412.786325,369.9543509,13.052,20.09021856,129.2798982,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[63, 103, 143, 183, 223, 263, 303, 343, 383, 423]",-8204.365838,512.9287912,13.052,20.09021856,183.9453572,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[64, 104, 144, 184, 224, 264, 304, 344, 384, 424]",-8485.280408,502.8601687,13.052,20.09021856,252.9574855,0,no cnx,,,,
TSeries-11272017-1401-026_Cycle00002_MarkPoints.xml,5.1,"[65, 105, 145, 185, 225, 265, 305, 345, 385, 425]",-8408.758876,426.3386372,13.052,20.09021856,146.2213956,0,no cnx,,,,
